Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 1.5-2.5hr,F6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R2,YL2-A,,117,1.170,1.170
Invasion 1.5-2.5hr,F6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R3,BL1-A,,1496,14.960,14.960
Invasion 1.5-2.5hr,F6,R3,BL1-A,YL2-A,1496,14.960,80.778
Invasion 1.5-2.5hr,F6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,GFP+,BL1-A,YL2-A,1852,18.520,18.520
Invasion 1.5-2.5hr,F6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R4,FSC-A,SSC-A,18,0.180,0.180
Invasion 1.5-2.5hr,F6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R1,FSC-A,FSC-H,2530,25.300,25.300
Invasion 1.5-2.5hr,F6,LG1,,,146,1.460,1.460
Invasion 1.5-2.5hr,F7,GFP+,BL1-A,,2623,26.230,54.623
Invasion 1.5-2.5hr,F7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R1,BL1-A,,4802,48.020,48.020
Invasion 1.5-2.5hr,F7,mCh+,YL2-A,,480,4.800,9.996
Invasion 1.5-2.5hr,F7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R1,YL2-A,,4802,48.020,48.020
Invasion 1.5-2.5hr,F7,R1,FSC-H,SSC-H,4802,48.020,48.020
Invasion 1.5-2.5hr,F7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,mCherry-/GFP+,YL2-A,BL1-A,2559,25.590,53.290
Invasion 1.5-2.5hr,F7,mCherry+/GFP+,YL2-A,BL1-A,124,1.240,2.582
Invasion 1.5-2.5hr,F7,mCherry-/GFP-,YL2-A,BL1-A,389,3.890,8.101
Invasion 1.5-2.5hr,F7,mCherry+/GFP-,YL2-A,BL1-A,1730,17.300,36.027
Invasion 1.5-2.5hr,F7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R1,YL2-A,BL1-A,4802,48.020,48.020
Invasion 1.5-2.5hr,F7,R2,BL1-A,YL2-A,396,3.960,82.500
Invasion 1.5-2.5hr,F7,R4,BL1-A,YL2-A,57,0.570,11.875
Invasion 1.5-2.5hr,F7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,mCh+,BL1-A,YL2-A,480,4.800,4.800
Invasion 1.5-2.5hr,F7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R2,YL2-A,,396,3.960,3.960
Invasion 1.5-2.5hr,F7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R3,BL1-A,,2096,20.960,20.960
Invasion 1.5-2.5hr,F7,R3,BL1-A,YL2-A,2096,20.960,79.909
Invasion 1.5-2.5hr,F7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,GFP+,BL1-A,YL2-A,2623,26.230,26.230
Invasion 1.5-2.5hr,F7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R4,FSC-A,SSC-A,57,0.570,0.570
Invasion 1.5-2.5hr,F7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F7,R1,FSC-A,FSC-H,4802,48.020,48.020
Invasion 1.5-2.5hr,F7,LG1,,,480,4.800,4.800
Invasion 1.5-2.5hr,F8,GFP+,BL1-A,,1047,10.470,16.331
Invasion 1.5-2.5hr,F8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R1,BL1-A,,6411,64.110,64.110
Invasion 1.5-2.5hr,F8,mCh+,YL2-A,,1945,19.450,30.338
Invasion 1.5-2.5hr,F8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R1,YL2-A,,6411,64.110,64.110
Invasion 1.5-2.5hr,F8,R1,FSC-H,SSC-H,6411,64.110,64.110
Invasion 1.5-2.5hr,F8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,mCherry-/GFP+,YL2-A,BL1-A,884,8.840,13.789
Invasion 1.5-2.5hr,F8,mCherry+/GFP+,YL2-A,BL1-A,187,1.870,2.917
Invasion 1.5-2.5hr,F8,mCherry-/GFP-,YL2-A,BL1-A,225,2.250,3.510
Invasion 1.5-2.5hr,F8,mCherry+/GFP-,YL2-A,BL1-A,5115,51.150,79.785
Invasion 1.5-2.5hr,F8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R1,YL2-A,BL1-A,6411,64.110,64.110
Invasion 1.5-2.5hr,F8,R2,BL1-A,YL2-A,1678,16.780,86.272
Invasion 1.5-2.5hr,F8,R4,BL1-A,YL2-A,96,0.960,4.936
Invasion 1.5-2.5hr,F8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,mCh+,BL1-A,YL2-A,1945,19.450,19.450
Invasion 1.5-2.5hr,F8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R2,YL2-A,,1678,16.780,16.780
Invasion 1.5-2.5hr,F8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R3,BL1-A,,759,7.590,7.590
Invasion 1.5-2.5hr,F8,R3,BL1-A,YL2-A,759,7.590,72.493
Invasion 1.5-2.5hr,F8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,GFP+,BL1-A,YL2-A,1047,10.470,10.470
Invasion 1.5-2.5hr,F8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R4,FSC-A,SSC-A,96,0.960,0.960
Invasion 1.5-2.5hr,F8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F8,R1,FSC-A,FSC-H,6411,64.110,64.110
Invasion 1.5-2.5hr,F8,LG1,,,1945,19.450,19.450
Invasion 1.5-2.5hr,F9,GFP+,BL1-A,,3804,38.040,59.142
Invasion 1.5-2.5hr,F9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R1,BL1-A,,6432,64.320,64.320
Invasion 1.5-2.5hr,F9,mCh+,YL2-A,,890,8.900,13.837
Invasion 1.5-2.5hr,F9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R1,YL2-A,,6432,64.320,64.320
Invasion 1.5-2.5hr,F9,R1,FSC-H,SSC-H,6432,64.320,64.320
Invasion 1.5-2.5hr,F9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,mCherry-/GFP+,YL2-A,BL1-A,3843,38.430,59.748
Invasion 1.5-2.5hr,F9,mCherry+/GFP+,YL2-A,BL1-A,433,4.330,6.732
Invasion 1.5-2.5hr,F9,mCherry-/GFP-,YL2-A,BL1-A,538,5.380,8.364
Invasion 1.5-2.5hr,F9,mCherry+/GFP-,YL2-A,BL1-A,1618,16.180,25.155
Invasion 1.5-2.5hr,F9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R1,YL2-A,BL1-A,6432,64.320,64.320
Invasion 1.5-2.5hr,F9,R2,BL1-A,YL2-A,478,4.780,53.708
Invasion 1.5-2.5hr,F9,R4,BL1-A,YL2-A,226,2.260,25.393
Invasion 1.5-2.5hr,F9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,mCh+,BL1-A,YL2-A,890,8.900,8.900
Invasion 1.5-2.5hr,F9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R2,YL2-A,,478,4.780,4.780
Invasion 1.5-2.5hr,F9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R3,BL1-A,,2733,27.330,27.330
Invasion 1.5-2.5hr,F9,R3,BL1-A,YL2-A,2733,27.330,71.845
Invasion 1.5-2.5hr,F9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,GFP+,BL1-A,YL2-A,3804,38.040,38.040
Invasion 1.5-2.5hr,F9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R4,FSC-A,SSC-A,226,2.260,2.260
Invasion 1.5-2.5hr,F9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F9,R1,FSC-A,FSC-H,6432,64.320,64.320
Invasion 1.5-2.5hr,F9,LG1,,,890,8.900,8.900
Invasion 1.5-2.5hr,F10,GFP+,BL1-A,,4209,42.090,78.776
Invasion 1.5-2.5hr,F10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R1,BL1-A,,5343,53.430,53.430
Invasion 1.5-2.5hr,F10,mCh+,YL2-A,,178,1.780,3.331
Invasion 1.5-2.5hr,F10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R1,YL2-A,,5343,53.430,53.430
Invasion 1.5-2.5hr,F10,R1,FSC-H,SSC-H,5343,53.430,53.430
Invasion 1.5-2.5hr,F10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,mCherry-/GFP+,YL2-A,BL1-A,4237,42.370,79.300
Invasion 1.5-2.5hr,F10,mCherry+/GFP+,YL2-A,BL1-A,72,0.720,1.348
Invasion 1.5-2.5hr,F10,mCherry-/GFP-,YL2-A,BL1-A,515,5.150,9.639
Invasion 1.5-2.5hr,F10,mCherry+/GFP-,YL2-A,BL1-A,519,5.190,9.714
Invasion 1.5-2.5hr,F10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R1,YL2-A,BL1-A,5343,53.430,53.430
Invasion 1.5-2.5hr,F10,R2,BL1-A,YL2-A,125,1.250,70.225
Invasion 1.5-2.5hr,F10,R4,BL1-A,YL2-A,30,0.300,16.854
Invasion 1.5-2.5hr,F10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,mCh+,BL1-A,YL2-A,178,1.780,1.780
Invasion 1.5-2.5hr,F10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R2,YL2-A,,125,1.250,1.250
Invasion 1.5-2.5hr,F10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R3,BL1-A,,3501,35.010,35.010
Invasion 1.5-2.5hr,F10,R3,BL1-A,YL2-A,3501,35.010,83.179
Invasion 1.5-2.5hr,F10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,GFP+,BL1-A,YL2-A,4209,42.090,42.090
Invasion 1.5-2.5hr,F10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R4,FSC-A,SSC-A,30,0.300,0.300
Invasion 1.5-2.5hr,F10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F10,R1,FSC-A,FSC-H,5343,53.430,53.430
Invasion 1.5-2.5hr,F10,LG1,,,178,1.780,1.780
Invasion 1.5-2.5hr,F11,GFP+,BL1-A,,4227,42.270,61.305
Invasion 1.5-2.5hr,F11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R1,BL1-A,,6895,68.950,68.950
Invasion 1.5-2.5hr,F11,mCh+,YL2-A,,592,5.920,8.586
Invasion 1.5-2.5hr,F11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R1,YL2-A,,6895,68.950,68.950
Invasion 1.5-2.5hr,F11,R1,FSC-H,SSC-H,6895,68.950,68.950
Invasion 1.5-2.5hr,F11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,mCherry-/GFP+,YL2-A,BL1-A,4030,40.300,58.448
Invasion 1.5-2.5hr,F11,mCherry+/GFP+,YL2-A,BL1-A,315,3.150,4.569
Invasion 1.5-2.5hr,F11,mCherry-/GFP-,YL2-A,BL1-A,570,5.700,8.267
Invasion 1.5-2.5hr,F11,mCherry+/GFP-,YL2-A,BL1-A,1980,19.800,28.716
Invasion 1.5-2.5hr,F11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R1,YL2-A,BL1-A,6895,68.950,68.950
Invasion 1.5-2.5hr,F11,R2,BL1-A,YL2-A,347,3.470,58.615
Invasion 1.5-2.5hr,F11,R4,BL1-A,YL2-A,114,1.140,19.257
Invasion 1.5-2.5hr,F11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,mCh+,BL1-A,YL2-A,592,5.920,5.920
Invasion 1.5-2.5hr,F11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R2,YL2-A,,347,3.470,3.470
Invasion 1.5-2.5hr,F11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R3,BL1-A,,3306,33.060,33.060
Invasion 1.5-2.5hr,F11,R3,BL1-A,YL2-A,3306,33.060,78.211
Invasion 1.5-2.5hr,F11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,GFP+,BL1-A,YL2-A,4227,42.270,42.270
Invasion 1.5-2.5hr,F11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R4,FSC-A,SSC-A,114,1.140,1.140
Invasion 1.5-2.5hr,F11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F11,R1,FSC-A,FSC-H,6895,68.950,68.950
Invasion 1.5-2.5hr,F11,LG1,,,592,5.920,5.920
Invasion 1.5-2.5hr,F12,GFP+,BL1-A,,1431,14.310,24.809
Invasion 1.5-2.5hr,F12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R1,BL1-A,,5768,57.680,57.680
Invasion 1.5-2.5hr,F12,mCh+,YL2-A,,1407,14.070,24.393
Invasion 1.5-2.5hr,F12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R1,YL2-A,,5768,57.680,57.680
Invasion 1.5-2.5hr,F12,R1,FSC-H,SSC-H,5768,57.680,57.680
Invasion 1.5-2.5hr,F12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,mCherry-/GFP+,YL2-A,BL1-A,1302,13.020,22.573
Invasion 1.5-2.5hr,F12,mCherry+/GFP+,YL2-A,BL1-A,166,1.660,2.878
Invasion 1.5-2.5hr,F12,mCherry-/GFP-,YL2-A,BL1-A,293,2.930,5.080
Invasion 1.5-2.5hr,F12,mCherry+/GFP-,YL2-A,BL1-A,4007,40.070,69.469
Invasion 1.5-2.5hr,F12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R1,YL2-A,BL1-A,5768,57.680,57.680
Invasion 1.5-2.5hr,F12,R2,BL1-A,YL2-A,1252,12.520,88.984
Invasion 1.5-2.5hr,F12,R4,BL1-A,YL2-A,81,0.810,5.757
Invasion 1.5-2.5hr,F12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,mCh+,BL1-A,YL2-A,1407,14.070,14.070
Invasion 1.5-2.5hr,F12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R2,YL2-A,,1252,12.520,12.520
Invasion 1.5-2.5hr,F12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R3,BL1-A,,1053,10.530,10.530
Invasion 1.5-2.5hr,F12,R3,BL1-A,YL2-A,1053,10.530,73.585
Invasion 1.5-2.5hr,F12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,GFP+,BL1-A,YL2-A,1431,14.310,14.310
Invasion 1.5-2.5hr,F12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R4,FSC-A,SSC-A,81,0.810,0.810
Invasion 1.5-2.5hr,F12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F12,R1,FSC-A,FSC-H,5768,57.680,57.680
Invasion 1.5-2.5hr,F12,LG1,,,1407,14.070,14.070
Invasion 1.5-2.5hr,G2,GFP+,BL1-A,,81,0.810,51.266
Invasion 1.5-2.5hr,G2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R1,BL1-A,,158,1.580,1.580
Invasion 1.5-2.5hr,G2,mCh+,YL2-A,,17,0.170,10.759
Invasion 1.5-2.5hr,G2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R1,YL2-A,,158,1.580,1.580
Invasion 1.5-2.5hr,G2,R1,FSC-H,SSC-H,158,1.580,1.580
Invasion 1.5-2.5hr,G2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,mCherry-/GFP+,YL2-A,BL1-A,86,0.860,54.430
Invasion 1.5-2.5hr,G2,mCherry+/GFP+,YL2-A,BL1-A,2,0.020,1.266
Invasion 1.5-2.5hr,G2,mCherry-/GFP-,YL2-A,BL1-A,37,0.370,23.418
Invasion 1.5-2.5hr,G2,mCherry+/GFP-,YL2-A,BL1-A,33,0.330,20.886
Invasion 1.5-2.5hr,G2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R1,YL2-A,BL1-A,158,1.580,1.580
Invasion 1.5-2.5hr,G2,R2,BL1-A,YL2-A,15,0.150,88.235
Invasion 1.5-2.5hr,G2,R4,BL1-A,YL2-A,1,0.010,5.882
Invasion 1.5-2.5hr,G2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,mCh+,BL1-A,YL2-A,17,0.170,0.170
Invasion 1.5-2.5hr,G2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R2,YL2-A,,15,0.150,0.150
Invasion 1.5-2.5hr,G2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R3,BL1-A,,65,0.650,0.650
Invasion 1.5-2.5hr,G2,R3,BL1-A,YL2-A,65,0.650,80.247
Invasion 1.5-2.5hr,G2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,GFP+,BL1-A,YL2-A,81,0.810,0.810
Invasion 1.5-2.5hr,G2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 1.5-2.5hr,G2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G2,R1,FSC-A,FSC-H,158,1.580,1.580
Invasion 1.5-2.5hr,G2,LG1,,,17,0.170,0.170
Invasion 1.5-2.5hr,G3,GFP+,BL1-A,,11,0.110,28.205
Invasion 1.5-2.5hr,G3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R1,BL1-A,,39,0.390,0.390
Invasion 1.5-2.5hr,G3,mCh+,YL2-A,,2,0.020,5.128
Invasion 1.5-2.5hr,G3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R1,YL2-A,,39,0.390,0.390
Invasion 1.5-2.5hr,G3,R1,FSC-H,SSC-H,39,0.390,0.390
Invasion 1.5-2.5hr,G3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,mCherry-/GFP+,YL2-A,BL1-A,10,0.100,25.641
Invasion 1.5-2.5hr,G3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,2.564
Invasion 1.5-2.5hr,G3,mCherry-/GFP-,YL2-A,BL1-A,21,0.210,53.846
Invasion 1.5-2.5hr,G3,mCherry+/GFP-,YL2-A,BL1-A,7,0.070,17.949
Invasion 1.5-2.5hr,G3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R1,YL2-A,BL1-A,39,0.390,0.390
Invasion 1.5-2.5hr,G3,R2,BL1-A,YL2-A,1,0.010,50.000
Invasion 1.5-2.5hr,G3,R4,BL1-A,YL2-A,1,0.010,50.000
Invasion 1.5-2.5hr,G3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,mCh+,BL1-A,YL2-A,2,0.020,0.020
Invasion 1.5-2.5hr,G3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R2,YL2-A,,1,0.010,0.010
Invasion 1.5-2.5hr,G3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R3,BL1-A,,9,0.090,0.090
Invasion 1.5-2.5hr,G3,R3,BL1-A,YL2-A,9,0.090,81.818
Invasion 1.5-2.5hr,G3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,GFP+,BL1-A,YL2-A,11,0.110,0.110
Invasion 1.5-2.5hr,G3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 1.5-2.5hr,G3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G3,R1,FSC-A,FSC-H,39,0.390,0.390
Invasion 1.5-2.5hr,G3,LG1,,,2,0.020,0.020
Invasion 1.5-2.5hr,G4,GFP+,BL1-A,,15,0.150,7.500
Invasion 1.5-2.5hr,G4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R1,BL1-A,,200,2.000,2.000
Invasion 1.5-2.5hr,G4,mCh+,YL2-A,,51,0.510,25.500
Invasion 1.5-2.5hr,G4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R1,YL2-A,,200,2.000,2.000
Invasion 1.5-2.5hr,G4,R1,FSC-H,SSC-H,200,2.000,2.000
Invasion 1.5-2.5hr,G4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,mCherry-/GFP+,YL2-A,BL1-A,15,0.150,7.500
Invasion 1.5-2.5hr,G4,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G4,mCherry-/GFP-,YL2-A,BL1-A,27,0.270,13.500
Invasion 1.5-2.5hr,G4,mCherry+/GFP-,YL2-A,BL1-A,158,1.580,79.000
Invasion 1.5-2.5hr,G4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R1,YL2-A,BL1-A,200,2.000,2.000
Invasion 1.5-2.5hr,G4,R2,BL1-A,YL2-A,48,0.480,94.118
Invasion 1.5-2.5hr,G4,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,mCh+,BL1-A,YL2-A,51,0.510,0.510
Invasion 1.5-2.5hr,G4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R2,YL2-A,,48,0.480,0.480
Invasion 1.5-2.5hr,G4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R3,BL1-A,,10,0.100,0.100
Invasion 1.5-2.5hr,G4,R3,BL1-A,YL2-A,10,0.100,66.667
Invasion 1.5-2.5hr,G4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,GFP+,BL1-A,YL2-A,15,0.150,0.150
Invasion 1.5-2.5hr,G4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G4,R1,FSC-A,FSC-H,200,2.000,2.000
Invasion 1.5-2.5hr,G4,LG1,,,51,0.510,0.510
Invasion 1.5-2.5hr,G5,GFP+,BL1-A,,52,0.520,40.310
Invasion 1.5-2.5hr,G5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R1,BL1-A,,129,1.290,1.290
Invasion 1.5-2.5hr,G5,mCh+,YL2-A,,13,0.130,10.078
Invasion 1.5-2.5hr,G5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R1,YL2-A,,129,1.290,1.290
Invasion 1.5-2.5hr,G5,R1,FSC-H,SSC-H,129,1.290,1.290
Invasion 1.5-2.5hr,G5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,mCherry-/GFP+,YL2-A,BL1-A,56,0.560,43.411
Invasion 1.5-2.5hr,G5,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G5,mCherry-/GFP-,YL2-A,BL1-A,41,0.410,31.783
Invasion 1.5-2.5hr,G5,mCherry+/GFP-,YL2-A,BL1-A,32,0.320,24.806
Invasion 1.5-2.5hr,G5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R1,YL2-A,BL1-A,129,1.290,1.290
Invasion 1.5-2.5hr,G5,R2,BL1-A,YL2-A,13,0.130,100.000
Invasion 1.5-2.5hr,G5,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,mCh+,BL1-A,YL2-A,13,0.130,0.130
Invasion 1.5-2.5hr,G5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R2,YL2-A,,13,0.130,0.130
Invasion 1.5-2.5hr,G5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R3,BL1-A,,42,0.420,0.420
Invasion 1.5-2.5hr,G5,R3,BL1-A,YL2-A,42,0.420,80.769
Invasion 1.5-2.5hr,G5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,GFP+,BL1-A,YL2-A,52,0.520,0.520
Invasion 1.5-2.5hr,G5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G5,R1,FSC-A,FSC-H,129,1.290,1.290
Invasion 1.5-2.5hr,G5,LG1,,,13,0.130,0.130
Invasion 1.5-2.5hr,G6,GFP+,BL1-A,,93,0.930,65.957
Invasion 1.5-2.5hr,G6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R1,BL1-A,,141,1.410,1.410
Invasion 1.5-2.5hr,G6,mCh+,YL2-A,,6,0.060,4.255
Invasion 1.5-2.5hr,G6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R1,YL2-A,,141,1.410,1.410
Invasion 1.5-2.5hr,G6,R1,FSC-H,SSC-H,141,1.410,1.410
Invasion 1.5-2.5hr,G6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,mCherry-/GFP+,YL2-A,BL1-A,98,0.980,69.504
Invasion 1.5-2.5hr,G6,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.709
Invasion 1.5-2.5hr,G6,mCherry-/GFP-,YL2-A,BL1-A,24,0.240,17.021
